Name,Designer,Gender,Img_url,Rating,Count,love,like,dislike,spring,summer,autumn,winter,day/night,longevitypoor,longevityweak,longevitymoderate,longevitylonglasting,longevityverylonglasting,sillagesoft,sillagemoderate,sillageheavy,sillageenormous,top_notes,middle_notes,base_notes,MUSK__AMBER__ANIMALIC_SMELLS,SWEETS_AND_GOURMAND_SMELLS,RESINS_AND_BALSAMS,SPICES,WOODS_AND_MOSSES,BEVERAGES,CITRUS_SMELLS,NATURAL_AND_SYNTHETIC__POPULAR_AND_WEIRD,GREENS__HERBS_AND_FOUGERES,FRUITS__VEGETABLES_AND_NUTS,FLOWERS,WHITE_FLOWERS
Original Santal,Creed,women and men,https://fimgs.net/images/perfume/375x500.473.jpg,0.740932642,0.075779778,0.53194117,0.461004857,0.181114152,0.320008964,0.081119034,0.650172995,0.612481489,0.356834705,0.153815789,0.14475472,0.318799031,0.705326753,0.194454073,0.155421377,0.647869042,0.351865739,0.207637708,"Coriander, Juniper Berries, Cinnamon, Sandalwood","Rosemary, Ginger, Lavender, Petitgrain","Tonka Bean, Vanilla",0,0,0.248522188,0,0.039734102,0,0.124713888,0,0.241494461,0,0,0.622161376
Black Aoud,Montale,men,https://fimgs.net/images/perfume/375x500.1142.jpg,0.632124352,0.083001884,0.570372469,0.240783291,0.34897481,0.09493872,0.080154861,0.601301938,0.874119765,0.071676475,0.089301918,0.01607646,0.06175132,0.243902682,0.917626419,0.014803384,0.032852641,0.368286369,0.982061131,"Rose, French labdanum, Musk, Patchouli, Mandarin Orange, Agarwood (Oud)","Rose, French labdanum, Musk, Patchouli, Mandarin Orange, Agarwood (Oud)","Rose, French labdanum, Musk, Patchouli, Mandarin Orange, Agarwood (Oud)",0,0,0.64052316,0.089231463,0.071832661,0,0.387958241,0,0,0.133910919,0,0
L'Eau Bleue d'Issey Pour Homme,Issey Miyake,men,https://fimgs.net/images/perfume/375x500.724.jpg,0.704663212,0.068767009,0.503688969,0.458931622,0.218505495,0.538728585,0.289089134,0.451689951,0.288084954,0.547585054,0.051770461,0.0984785,0.356554056,0.865173342,0.138829657,0.069674453,0.431731939,0.789162959,0.115677231,"Rosemary, Lime, Mandarin Orange, Orangewood ","Cypress, Ginger, Juniper Berries, Pink Pepper, Lavender","Sandalwood, Amber, Patchouli, Atlas Cedar, Oakmoss",0,0,0.552779768,0,0.152480225,0,0.069387476,0,0.388018877,0.039588472,0,0.140957715
Vanderbilt,Gloria Vanderbilt,women,https://fimgs.net/images/perfume/375x500.955.jpg,0.430051813,0.111262299,0.135117293,0.698574012,0.444777847,0.346459629,0.125228601,0.637575085,0.535208188,0.599280002,0.067820012,0.15254904,0.596961523,0.425259076,0.250978882,0.104052305,0.619386026,0.394168058,0.255428881,"Aldehydes, Pineapple, Orange Blossom, Lavender, Green Notes, Bergamot","Carnation, Tuberose, Orris Root, Jasmine, Ylang-Ylang, Rose","Sandalwood, Cinnamon, Opoponax, Musk, Civet, Vanilla, Vetiver",0,0.09302648,0.119859637,0.051313115,0.024224211,0.249400278,0.352994724,0,0.027425268,0.096837289,0.060097755,0.173247454
La Fille de Berlin,Serge Lutens,women and men,https://fimgs.net/images/perfume/375x500.17162.jpg,0.704663212,0.083734561,0.510559392,0.437537148,0.230887309,0.538361242,0.237034074,0.52072881,0.299368459,0.568845155,0.073692233,0.227521835,0.368871635,0.577237301,0.27486579,0.226842687,0.633124359,0.203300369,0.281185184,"Rose, Geranium",Palmarosa,"Patchouli, Moss, Honey",0.065934066,0,0.068304411,0,0,0,1,0,0.064238453,0,0,0
Bleecker Street,Bond No 9,women and men,https://fimgs.net/images/perfume/375x500.1301.jpg,0.78238342,0.046891354,0.685236973,0.258433129,0.187911231,0.739679491,0.406366504,0.268022182,0.097971277,0.649718095,0.099449865,0.221631233,0.454336051,0.558003972,0.200016435,0.224048206,0.520253668,0.373292885,0.240309503,"Violet Leaf, Blueberry, Thyme, Cassis","Cedar, Jasmine, Cinnamon","Oakmoss, Suede, Patchouli, Amber, Vanilla, Caramel",0.020128824,0,0.400107261,0,0,0.047925304,0,0,0.317418644,0.181641228,0.214022818,0.19248019
Oscar,Oscar de la Renta,women,https://fimgs.net/images/perfume/375x500.1131.jpg,0.621761658,0.085723257,0.374305195,0.552167101,0.289001579,0.313088354,0.195151319,0.58152324,0.518170336,0.415604032,0.049639347,0.043968538,0.413511647,0.74176065,0.223632833,0.092671254,0.707164876,0.394897804,0.17773496,"Coriander, Orange Blossom, Gardenia, Peach, Basil, Bergamot, Cloves","Rosemary, Tuberose, Lavender, Orchid, Jasmine, Ylang-Ylang, Rose, iris","Sandalwood, Amber, Patchouli, Lavender, Opoponax, Coconut, Cloves, Vetiver, Myrrh, Musk",0,0,0.192268868,0.137133974,0.018610027,0.284659047,0.243918748,0,0.100641589,0.115311252,0.065450414,0.141130802
Opium 2009,Yves Saint Laurent,women,https://fimgs.net/images/perfume/375x500.7399.jpg,0.466321244,0.163910404,0.441230593,0.228725806,0.522422739,0.046731696,0.09545159,0.68178044,0.822989744,0.096443403,0.032223979,0.026598936,0.077082502,0.532659966,0.707352614,0.020229008,0.146825574,0.822183649,0.432726526,"Bergamot, Mandarin Orange, Lily-of-the-Valley","Carnation, Jasmine, Myrhh","Patchouli, Opoponax, Amber, Vanille",0,0,0.125078518,0.429531862,0.123961031,0.086848481,0.231981275,0,0,0.155772201,0,0.090416186
Love Spell,Victoria`s Secret,women,https://fimgs.net/images/perfume/375x500.7988.jpg,0.487046632,0.115344358,0.285685218,0.515565374,0.43580456,0.79061038,0.454414426,0.122565052,0.11546171,0.775363412,0.43415747,0.801551837,0.463229555,0.016930618,0.042768492,0.28556522,0.704194801,0.223955445,0.122264515,"Peach, Cherry Blossom, Red Apple","Jasmine, Lily-of-the-Valley, Lilac","Musk, Tamarind, White Woods",0,0,0.004175348,0,0,0.027873797,0.466818478,0,0,0.00831117,0.766451476,0.018503842
Heritage Eau de Toilette,Guerlain,men,https://fimgs.net/images/perfume/375x500.1880.jpg,0.922279793,0.05296211,0.790027645,0.265491462,0.049841735,0.261309214,0.121609476,0.635621834,0.62348915,0.42464621,0.05316214,0.117842767,0.403802909,0.747182984,0.183293533,0.057960338,0.739943753,0.338544605,0.236516387,"Aldehydes, Juniper Berries, Lavender, Green Notes, Violet, Clary Sage, Petitgrain, Bergamot, Lemon","Cyclamen, Coriander, Carnation, Patchouli, Pepper, Balsam Fir, Orris Root, Jasmine, Lily-of-the-Valley, Rose, Geranium, Pink Pepper","Sandalwood, Amber, Musk, Oakmoss, Cedar",0,0.043221393,0.463557106,0,0.08369034,0.02714575,0.298278654,0,0.134363833,0.136250471,0,0.119761461
Pacific Paradise,Escada,women,https://fimgs.net/images/perfume/375x500.834.jpg,0.735751295,0.056416161,0.535621913,0.444939507,0.19226196,0.202358608,0.975549578,0.002132803,0.035297229,0.866862377,0.11236543,0.686415624,0.56287724,0.230348253,0.105463212,0.172965851,0.80565371,0.168093392,0.198687005,"Lime, Banana, Coconut, Apple, Lemon","Sunflower, Banana, Sugar Cane","Sandalwood, Amber, Musk",0.184210526,0,0.052944089,0,0.235801931,0,0.044114277,0,0,0.109290205,0.612594494,0
Chloe Narcisse,Chloe,women,https://fimgs.net/images/perfume/375x500.344.jpg,0.476683938,0.101528156,0.293213614,0.492689296,0.448815826,0.373658415,0.241686719,0.545274266,0.426882136,0.433261871,0.025550796,0.041978463,0.21131585,0.755631041,0.405969126,0.037951019,0.11537402,0.633850038,0.621744921,"Pineapple, Apricot, Orange Blossom, Violet, Peach, Marigold","Spices, Carnation, Gardenia, Jasmine, Rose Oil, Rose, Narcissus","Tolu Balsam, Sandalwood, Musk, Vanilla, Cedar",0,0,0.106615804,0,0,0.197893965,0.317162368,0,0.104814825,0.123199199,0.286037727,0.169589464
Fleur de Corail,Lolita Lempicka,women,https://fimgs.net/images/perfume/375x500.3005.jpg,0.569948187,0.093678041,0.29381568,0.625020302,0.318293138,0.356764882,0.554620768,0.342205172,0.179743135,0.753390904,0.08344437,0.22666907,0.476288374,0.658057386,0.109086721,0.202146479,0.668619264,0.350358824,0.134720328,"Grapefruit, Bergamot","Orchid, Frangipani","Amber, Musk, Driftwood",0,0,0.211082744,0,0.271209498,0.287968397,0.143980867,0,0,0.384668383,0,0
Gucci Guilty Intense,Gucci,women,https://fimgs.net/images/perfume/375x500.13201.jpg,0.78238342,0.090956667,0.57851534,0.427322597,0.155855764,0.150310526,0.081357485,0.755250592,0.676095884,0.221065339,0.119971265,0.313474854,0.392081514,0.579650895,0.167632822,0.264762108,0.746289753,0.214339846,0.111797644,"Mandarin Orange, Pink Pepper","Heliotrope, Violet, Lilac","Patchouli, Amber",0,0,0.168626094,0,0.103976067,0,0.512687758,0,0,0.228998881,0,0.239641822
Escape,Calvin Klein,women,https://fimgs.net/images/perfume/375x500.271.jpg,0.362694301,0.102888842,0.193928634,0.503982549,0.561998512,0.497080026,0.402990635,0.390523416,0.220117386,0.592351813,0.035365371,0.04788605,0.226349326,0.700985158,0.426767132,0.071253333,0.222693365,0.809034969,0.309390487,"Apricot, Coriander, Black Currant, Melon, Chamomile, Tagetes, Mandarin Orange, Oakmoss, Cassia, Litchi, Hiacynth, Apple, Marigold, Ylang-Ylang","Cloves, Carnation, Peach, Jasmine, Lily-of-the-Valley, Rose","Sandalwood, Amber, Musk, Vanilla, Oakmoss, Vetiver, Cedar",0,0,0.12583901,0,0.028510393,0.039330847,0.317758944,0,0.187926405,0.086000457,0.430119707,0.097942431
212 VIP,Carolina Herrera,women,https://fimgs.net/images/perfume/375x500.10126.jpg,0.626943005,0.101109483,0.339152194,0.620141738,0.266337619,0.186653527,0.177941958,0.572141171,0.672407724,0.186057039,0.107014696,0.30463949,0.396239516,0.658366983,0.11478989,0.164743739,0.720213458,0.28116125,0.189347877,"Passionfruit, Rum","Musk, Gardenia","Tonka Bean, Vanille",0,0,0,0,0,0.149982631,0,0.371186004,0,0.142243635,0.265059028,0.424450851
Aqua Allegoria Pamplelune,Guerlain,women,https://fimgs.net/images/perfume/375x500.57.jpg,0.647668394,0.094410718,0.431734297,0.500186498,0.268102116,0.427514435,0.753989723,0.094355696,0.054941137,0.94179343,0.178701649,0.343474647,0.795718071,0.22637011,0.047921321,0.289223822,0.714379829,0.214862404,0.116215747,"Grapefruit, Bergamot","Petitgrain, Neroli, Cassia","Patchouli, Vanilla",0,0,0.124375448,0,0.807320534,0,0,0,0,0,0,0.205877248
Eau Parfumee au The Blanc,Bvlgari,women and men,https://fimgs.net/images/perfume/375x500.145.jpg,0.792746114,0.070546368,0.432741353,0.692971707,0.077788709,0.600340265,0.560064066,0.157623496,0.111529112,0.884203318,0.186217662,0.695839515,0.498200627,0.201537307,0.119848427,0.796428049,0.273449254,0.084758202,0.114091753,"Tea, Artemisia, Bergamot, Bitter Orange, Orange Blossom","Pepper, Cardamom, Coriander","Amber, Musk, Rose, Jasmine, Woody Notes",0,0,0.084554335,0,0.107914323,0.133768459,0.038951072,0,0.442291549,0.259815633,0,0.257846343
Luna Rossa,Prada,men,https://fimgs.net/images/perfume/375x500.15754.jpg,0.658031088,0.105296211,0.375141462,0.60108343,0.239985627,0.672159684,0.429334467,0.283141382,0.115079973,0.78459179,0.138899712,0.181067548,0.617154049,0.477298208,0.11778384,0.300512584,0.793937519,0.165927062,0.067851565,"Bitter Orange, Lavender","Clary Sage, Mint","Ambrette (Musk Mallow), Ambroxan",0,0,0,0,0.212516825,0,0.320052341,0,0.45072398,0.308992441,0,0
Byzance,Rochas,women,https://fimgs.net/images/perfume/375x500.1423.jpg,0.787564767,0.05474147,0.570372469,0.461201044,0.132824152,0.194133812,0.114461618,0.566224274,0.762576688,0.089784217,0.133623755,0.072235952,0.240170829,0.482532262,0.501662841,0.162766267,0.168983118,0.717912329,0.346077107,"Aldehydes, Spices, Carnation, Green Notes, Mandarin Orange, Basil, Lemon, Cardamom","Tuberose, Orris Root, Jasmine, Turkish Rose, Ylang-Ylang, Lily-of-the-Valley, Anise","Sandalwood, Amber, Musk, Vanilla, Heliotrope, Cedar",0,0.087171561,0.135645246,0,0.053341169,0.181135427,0.357154939,0,0.063317868,0.126956657,0,0.241475147
Versace Man,Versace,men,https://fimgs.net/images/perfume/375x500.643.jpg,0.803108808,0.056311493,0.61724671,0.399312221,0.134850732,0.119763258,0.041941497,0.74881274,0.768229624,0.194635805,0.108590882,0.124566527,0.187324068,0.89327959,0.200415139,0.081862771,0.416618066,0.625020319,0.271516598,"Neroli, Bergamot, Angelica, Pepper","Saffron, Cardamom","Labdanum, Amber, Cashmere Wood, Tobacco",0,0,0.158275512,0.074812249,0.122093407,0,0,0,0.339468106,0.176248753,0,0.425815549
BLV Pour Homme,Bvlgari,men,https://fimgs.net/images/perfume/375x500.148.jpg,0.585492228,0.083525225,0.299089814,0.634918833,0.301985536,0.546727276,0.312865721,0.396374538,0.2976227,0.611321791,0.07347888,0.100018058,0.445159313,0.760094456,0.130893376,0.164466198,0.81507656,0.286278771,0.08766171,"Cardamom, Sandalwood","Juniper, Ginger, Galanga","Teak Wood, Tobacco blossom, Green Leaves",0,0,0.264646551,0,0,0,0.18829741,0,0.206577955,0,0,0.618432512
Noir Pour Femme,Tom Ford,women,https://fimgs.net/images/perfume/375x500.30957.jpg,0.860103627,0.074733096,0.783595022,0.195300262,0.126724664,0.077985378,0.049087086,0.74881274,0.797750511,0.170131132,0.164146048,0.241593702,0.415962879,0.520192695,0.200722241,0.251587645,0.505169481,0.392474329,0.206464139,"Bergamot, Bitter Orange, Mandarin Orange, Ginger","Rose, Jasmine, Orange Blossom, Kulfi","Vanilla, Amber, Sandalwood, Mastic or Lentisque",0.18236985,0,0.155929444,0.120522242,0.103986719,0.092519868,0.05808621,0,0,0.210155013,0,0.302325958
Nu,Yves Saint Laurent,women,https://fimgs.net/images/perfume/375x500.95.jpg,0.81865285,0.060812225,0.664749664,0.337656979,0.135861398,0.097006202,0.040372954,0.656327489,0.878392938,0.058526806,0.012391175,0.022521626,0.145203158,0.811000945,0.43861821,0.117095519,0.197339696,0.854720661,0.240379141,"Bergamot, Cardamom","Orchid, Jasmine, Black Pepper, Incense","Sandalwood, Musk, Vetiver",0,0,0.289047412,0.170507343,0.059302512,0.077002271,0.138820754,0,0,0.108460771,0,0.428618386
L'Eau de Chloe,Chloe,women,https://fimgs.net/images/perfume/375x500.14000.jpg,0.569948187,0.11701905,0.370110803,0.492689296,0.35257732,0.851630128,0.444597678,0.153905927,0.042241414,0.897233702,0.125393307,0.338617233,0.754781858,0.277669578,0.086466732,0.439479021,0.659146508,0.139634037,0.072808828,"Grapefruit, Citron, Peach, Bergamot, Aldehydes","Rose, Rose Water, Violet, Freesia, Jasmine, Lily-of-the-Valley, Magnolia, Peony","Patchouli, Cedar, Amber, Labdanum, Oakmoss, White Musk",0,0.028172348,0.475396582,0.012272992,0.237917708,0.0090813,0.410859777,0,0,0.067445619,0.021944822,0
Voile d'Ambre,Yves Rocher,women,https://fimgs.net/images/perfume/375x500.1981.jpg,0.715025907,0.083734561,0.397662204,0.650130548,0.163702819,0.061509594,0.068209083,0.821895971,0.717711485,0.389733966,0.109868422,0.125025348,0.379408269,0.599055817,0.276213171,0.088201731,0.607663428,0.589008372,0.102407258,"Mandarin Leaf, Cardamom, Mandarin Orange, Myrtle","Opoponax, Incense, Myrrh","Patchouli, Australian Sandalwood, Madagascar Vanilla",0,0,0.268536101,0.534392405,0.126808899,0,0.047626963,0,0,0,0,0.259609845
La Nuit de L`Homme Le Parfum,Yves Saint Laurent,men,https://fimgs.net/images/perfume/375x500.10206.jpg,0.829015544,0.070860373,0.659767018,0.356924737,0.123202541,0.229110888,0.114623548,0.600018342,0.697484299,0.087210076,0.091799875,0.206716456,0.279886524,0.761389908,0.196939259,0.211214292,0.684057369,0.311593415,0.145020047,"Bergamot, Anise, Pepper","Lavender, French labdanum, Fruity Notes","vetyver, Patchouli, Vanille",0,0,0.247237622,0.105557042,0.061554679,0,0.147275787,0,0,0,0.25146412,0.455425318
Armani Attitude,Giorgio Armani,men,https://fimgs.net/images/perfume/375x500.1067.jpg,0.839378238,0.058300188,0.599595865,0.470045461,0.087577242,0.207961008,0.079711035,0.631602942,0.738708736,0.120416478,0.11497858,0.20715459,0.865091898,0.245705736,0.100207569,0.316064493,0.668319182,0.207897554,0.139463909,"Coffee, Sicilian Lemon","Lavender, Cardamom","Patchouli, Amber, Opoponax, Chinese Cedar",0,0,0.352124892,0.108583031,0.122937341,0,0.171072687,0,0,0.166501215,0,0.356495342
Voyage d'Hermes Parfum,Hermès,women and men,https://fimgs.net/images/perfume/375x500.14679.jpg,0.85492228,0.06866234,0.701213581,0.330477095,0.097266902,0.567626394,0.399820927,0.361853552,0.18412167,0.569639354,0.128417635,0.20983602,0.605583389,0.513364719,0.090397038,0.217645445,0.766503018,0.253083187,0.108209294,"Cardamom, Lemon, Spices","Rose, Green Notes, Tea, Hedione, Floral Notes","Musk, Amber, Woodsy Notes",0,0,0.152077856,0,0.167570916,0,0.128516962,0,0.225347163,0.181829456,0,0.418306688
1270,Frapin,women and men,https://fimgs.net/images/perfume/375x500.5325.jpg,0.875647668,0.056730165,0.67488013,0.393121476,0.06879215,0.081595812,0.084815027,0.855991069,0.642765849,0.299834013,0.1762595,0.265452047,0.510122584,0.508740268,0.106349457,0.639359621,0.364532829,0.134394428,0.152548081,"Orange, Resin, Cacao, Coffee, Tonka Bean, Pineapple, Dried Plum","Lime (Linden) Blossom, Spices, Flowers, Hazelnut, Dried Fruits","Woodsy Notes, Guaiac Wood, white honey, Vanilla",0.101712399,0,0.146591154,0.097751958,0.05351365,0,0.065969613,0,0,0,0.455886842,0.334537984
Roadster,Cartier,men,https://fimgs.net/images/perfume/375x500.3474.jpg,0.559585492,0.083525225,0.37539642,0.470929122,0.367301171,0.655688118,0.356973037,0.373577887,0.151147834,0.703796967,0.048790253,0.088162578,0.374996621,0.791278063,0.191895466,0.106986347,0.800578793,0.343610345,0.113946245,"French labdanum, Patchouli, Vanilla, Bergamot, Mint, Vetiver","French labdanum, Patchouli, Vanilla, Bergamot, Mint, Vetiver","French labdanum, Patchouli, Vanilla, Bergamot, Mint, Vetiver",0,0,0.474013281,0.135598709,0.089668221,0,0,0,0.466658804,0,0,0.176343791
Encre Noire Sport,Lalique,men,https://fimgs.net/images/perfume/375x500.21369.jpg,0.860103627,0.048356709,0.680029783,0.373733682,0.08135971,0.53592277,0.360501798,0.526033087,0.118220858,0.668577091,0.056828494,0.06855853,0.418762029,0.789935302,0.160013147,0.176089474,0.785159011,0.261973692,0.127944584,"Grapefruit, Bergamot, Nutmeg","Cypress, Lavender, Watery Notes","Bourbon Vetiver, Haitian Vetiver, Cashmere Wood, Musk",0,0.132345427,0.719457051,0,0.235688175,0,0.066813856,0,0,0.070940107,0,0.06046133
Roma,Laura Biagiotti,women,https://fimgs.net/images/perfume/375x500.628.jpg,0.642487047,0.082373875,0.380914541,0.573795397,0.259520251,0.214874605,0.178315812,0.686534503,0.538343559,0.433261871,0.052152732,0.151747408,0.407729579,0.719357717,0.184608297,0.200033979,0.610600708,0.396479721,0.153237186,"Black Currant, Sicilian Bergamot, Pink Grapefruit, Mint, Hiacynth","Carnation, Jasmine, Lily-of-the-Valley, Rose","Amber, Sandalwood, Singapore Patchouli, Musk, Civet, Vanilla, Oakmoss, Myrrh",0,0,0.238640296,0.152959438,0.17579178,0.033672667,0.135925752,0,0.127882921,0.247604963,0.081716882,0.102370392
Versace Pour Femme,Versace,women,https://fimgs.net/images/perfume/375x500.1336.jpg,0.699481865,0.081117856,0.36113296,0.687426277,0.172846246,0.708542823,0.406366504,0.274151587,0.121961532,0.755567053,0.173476455,0.22055704,0.588791807,0.408957573,0.14828286,0.323682919,0.568399798,0.292518372,0.153690729,"Guava, Black Currant, Wisteria, Lilac, Dew Drop","Orchid, Jasmine, Lotus","Bourbon Vetiver, Musk, Atlas Cedar, Cashmere Wood",0,0.011327434,0.15481747,0,0,0.174180064,0.591604609,0,0,0.081905479,0.267324262,0
Feminite du Bois,Shiseido,women,https://fimgs.net/images/perfume/375x500.1271.jpg,0.886010363,0.049717396,0.758639543,0.27125987,0.083467892,0.075578421,0.072905714,0.788234653,0.728868439,0.293543459,0.166654347,0.173129544,0.329926904,0.735314171,0.134072012,0.318876568,0.589713389,0.278571029,0.150415138,"Honey, Carnation, Ginger, Cinnamon, Cedar, Rose","Orange Blossom, Plum, Violet, Peach, Beeswax, Cloves, Cardamom","Sandalwood, Cinnamon, Musk, Benzoin, Vanilla, Cedar",0.064832265,0,0.316564718,0.043625449,0,0.022436196,0.098571216,0,0,0.137909662,0.234301277,0.379096867
BLV,Bvlgari,women,https://fimgs.net/images/perfume/375x500.156.jpg,0.585492228,0.089491313,0.235033335,0.751705552,0.267627789,0.370430544,0.299182679,0.417263317,0.466116663,0.635501824,0.130795739,0.187345108,0.43047887,0.622650228,0.161343567,0.296930027,0.775863006,0.207225007,0.051643471,"Ginger, Bergamot","Wisteria, Flax","Black locust, Sandalwood, Musk, Vanilla",0,0,0.156596456,0,0.113340565,0.136878508,0.327071018,0,0,0.220679999,0,0.30976068
Quorum,Antonio Puig,men,https://fimgs.net/images/perfume/375x500.3825.jpg,0.637305699,0.070337032,0.339615344,0.634918833,0.251266956,0.184900815,0.068910331,0.74881274,0.667096774,0.473985468,0.05493421,0.114401842,0.308482564,0.685459158,0.316157845,0.050708002,0.374748375,0.723163896,0.257604649,"Artemisia, Caraway, Grapefruit, Bergamot, Lemon","Cyclamen, Pine Tree, Carnation, Sandalwood, Patchouli, Jasmine","Leather, Amber, Oakmoss, Tobacco",0,0,0.555672043,0,0.120162228,0.058116801,0.083980503,0,0.242129068,0.232297938,0,0.071296705
Euphoria Men Intense,Calvin Klein,men,https://fimgs.net/images/perfume/375x500.1952.jpg,0.725388601,0.074314423,0.376025972,0.698574012,0.143275394,0.218115353,0.088164522,0.73010273,0.62500719,0.164434267,0.083797949,0.275837996,0.828677252,0.301857437,0.071909056,0.213612709,0.815869573,0.197855961,0.114091753,"Ginger, Pepper","Black Basil, Sage, Vetiver, Cedar","Labdanum, Amber, Patchouli, Agarwood (Oud), Myrrh",0,0,0.461214499,0.188908233,0,0,0,0,0.144353783,0.25869146,0,0.294739335
